product|brand|categories|price
DIA gazpacho envase 1 lt|DIA|Zumos|4.50
DIA lentejas con chorizo lata 430 gr|DIA|Platos preparados|3.60
DIA masa fina para pizza rollo 260 gr|DIA|Masas|3.60
DIA masa quebrada rollo 230 gr|DIA|Masas|3.60
DIA mini pizzas jamón y queso caja 270 gr|DIA|Pizzas|7.50
DIA noodles sabor gamba bolsa bolsa 85 gr|DIA|Pasta|1.95
DIA noodles sabor pollo bolsa bolsa 85 gr|DIA|Pasta|1.95
DIA nuggets pollo y queso bolsa 500 gr|DIA|Platos preparados|7.50
DIA palitos de mozzarella bolsa 400 gr|DIA|Platos preparados|10.50
DIA patatas prefritas bolsa 1 Kg|DIA|Platos preparados|4.50
DIA pizza 4 quesos envase 400 gr|DIA|Pizzas|7.50
DIA pizza atún y bacon envase 400 gr|DIA|Pizzas|7.50
DIA pizza reina pack 2x350 gr|DIA|Pizzas|10.50
DIA pizza ricotta y tomate cherry caja 2 x 300 gr|DIA|Pizzas|13.50
DIA rollitos de primavera caja 450 gr|DIA|Congelados|6.60
DR OETKER ristorante pizza 4 quesos caja 340 gr|DR OETKER|Pizzas|10.50
DR OETKER ristorante pizza speciale caja 330 gr|DR OETKER|Pizzas|10.50
DR OETKER ristorante pizza spinaci caja 390 gr|DR OETKER|Pizzas|10.50
Duo mix Sushi Daily 16 piezas|Sushi Daily|Platos preparados|46.50
EL PAVO placas para lasaña caja 18 uds 200 gr|EL PAVO|Pasta|5.55
ELPOZO arroz integral con pavo bolsa 350 gr|ELPOZO|Arroz|7.50
Empanada de espinacas 500 g|(Sin marca)|Platos preparados|13.50
Empanada de hojaldre de carne 600 g|(Sin marca)|Platos preparados|16.50
Empanada de hojaldre de salmón y queso crema 500 g|(Sin marca)|Platos preparados|19.50
Empanada de hojaldre de salmón y queso Empanadas Mendoza 500 g.|Empanadas Mendoza|Platos preparados|25.50
Empanada de verduras|(Sin marca)|Platos preparados|13.50
Empanada rectangular boloñesa 700 g|(Sin marca)|Platos preparados|19.50
Empanada rectangular de carne 700 g|(Sin marca)|Platos preparados|19.50
Empanada rellena de atún|(Sin marca)|Platos preparados|13.50
Empanadilla de bonito La Santiña sin gluten 300 g.|La Santiña|Platos preparados|10.50
Empanadilla de carne cocida 2 ud|(Sin marca)|Platos preparados|4.50
Empanadillas tomate y queso Schär sin gluten 210 g.|Schär|Platos preparados|13.50
Ensalada americana Carrefour 250 g.|Carrefour|Ensaladas|5.55
Ensalada china Carrefour 180 g.|Carrefour|Ensaladas|5.55
Ensalada César|(Sin marca)|Ensaladas|10.50
Ensalada césar Carrefour 215 g|Carrefour|Ensaladas|10.50
Ensalada de alga wakame con salmón|(Sin marca)|Platos preparados|13.50
Ensalada de algas Sushi Daily|Sushi Daily|Platos preparados|10.50
Ensalada de codorniz De Nuestra Tierra 330 g.|De Nuestra Tierra|Carnicería|19.50
Ensalada de pasta con atún Carretilla 240 g.|Carretilla|Pasta|7.50
Ensalada de salmón ahumado 300 g|(Sin marca)|Platos preparados|13.50
Ensaladilla Carrefour 1 kg.|Carrefour|Ensaladas|10.50
Ensaladilla de cangrejo Hacendado|Hacendado|Ensaladas|7.50
Ensaladilla Hacendado ultracongelada|Hacendado|Ensaladas|5.55
Ensaladilla rusa 300 g|(Sin marca)|Ensaladas|7.50
Ensaladilla rusa con atún Carrefour 450 g.|Carrefour|Ensaladas|8.55
Espinacas con garbanzos ecológicas 250 g|(Sin marca)|Platos preparados|10.50
Espinacas con garbanzos ecológicos Campo Rico 250 g|Campo Rico|Platos preparados|10.50
Fabada asturiana Carrefour 440 g.|Carrefour|Legumbres|5.55
Fabada Asturiana Carretilla 435 g.|Carretilla|Legumbres|7.50
Fabada asturiana lata - De Nuestra Tierra 380 g.|De Nuestra Tierra|Legumbres|10.50
Fabada asturiana Litoral|Litoral|Legumbres|7.50
Fabada Hacendado|Hacendado|Legumbres|4.50
Fajitas pollo y verduras|(Sin marca)|Platos preparados|13.50
Fideos chinos con sabor a pollo Kung Fu 85 g.|Kung Fu|Pasta|2.55
Fideos chinos con sabor a ternera Kung Fu 85 g.|Kung Fu|Pasta|2.55
Fideos orientales Yakisoba classic Gallina Blanca|Gallina Blanca|Pasta|4.50
Fideos orientales Yakisoba curry Hacendado|Hacendado|Pasta|3.60
Fideos orientales Yakisoba curry Maggi|Maggi|Pasta|4.50
Fideos orientales Yakisoba de pollo Gallina Blanca|Gallina Blanca|Pasta|4.50
Fideos orientales Yakisoba sabor pollo Hacendado|Hacendado|Pasta|3.60
Fideos orientales Yakisoba soja Hacendado|Hacendado|Pasta|3.60
Fideos orientales Yatekomo de pollo Gallina Blanca|Gallina Blanca|Pasta|3.60
Fideos orientales Yatekomo Gallina Blanca|Gallina Blanca|Pasta|3.60
Fideos pollo Yatekomo Gallina Blanca pack de 2 unidades de 110 g.|Gallina Blanca|Pasta|6.60
Fideuá Carretilla pack 2 unidades de 250 g.|Carretilla|Pasta|7.50
Filete vegetal seitán ecológico Ahimsa 750 g.|Ahimsa|Vegetal|25.50
Fingers La Cocinera 320 g.|La Cocinera|Platos preparados|10.50
Fríjoles de la hacienda Texicana Maggi 425 g.|Maggi|Platos preparados|5.55
GALLINA BLANCA fideos orientales yakisoba sobre 93 gr|GALLINA BLANCA|Pasta|4.50
GALLINA BLANCA fideos orientales yakisoba vaso 93 gr|GALLINA BLANCA|Pasta|5.55
GALLINA BLANCA fideos orientales yatekomo vaso 61 gr|GALLINA BLANCA|Pasta|3.60
GALLINA BLANCA Sopinstant sopa de verduras con picatostes caja 3 sobres|GALLINA BLANCA|Conservas|5.55
Garbanzos a la riojana Hacendado|Hacendado|Legumbres|4.50
Garbanzos con espinacas Litoral 425 g.|Litoral|Legumbres|7.50
Garbanzos con verduras Carrefour 400 g.|Carrefour|Legumbres|5.55
GARDEN GOURMET hamburguesas vegetarianas bandeja 180 gr|GARDEN GOURMET|Platos preparados|10.50
Gazpacho andaluz Alvalle 1 l.|Alvalle|Cremas|10.50
Gazpacho con aceite de oliva virgen extra Carrefour sin gluten pack de 3 unidades de 330 ml.|Carrefour|Platos preparados|10.50
Gazpacho fresco Hacendado|Hacendado|Cremas|7.50
Gazpacho original Alvalle 750 ml.|Alvalle|Cremas|8.55
Gazpacho original con aceite de oliva virgen extra Alvalle 1 l.|Alvalle|Platos preparados|10.50
Gazpacho suave sin pepino Alvalle 1 l.|Alvalle|Cremas|10.50
Gazpacho tradicional Hacendado|Hacendado|Cremas|6.60
Gnocchi de pollo y verduras Hacendado ultracongelados|Hacendado|Congelados|7.50
Guiso de lentejas y quinoa ecológica Carlota Orgánic sin gluten 425 g.|Carlota Orgánic|Platos preparados|10.50
Gyozas de pollo Sushi Daily|Sushi Daily|Platos preparados|13.50
Hamburguesa de cereales oriental ecológica Gerblé Bio pack de 2 unidades de 80 g.|Gerblé Bio|Platos preparados|10.50
Hamburguesa vegetal de alubias rojas con chia 180 g|(Sin marca)|Platos preparados|7.50
HELIFRUSA caracoles al natural bandeja 500 gr|HELIFRUSA|Conservas|19.50
HIDA Pisto sofrito de verduras casero lata 340 gr|HIDA|Platos preparados|5.55
Hummus con trufa Shukran sin lactosa 150 g.|Shukran|Platos preparados|7.50
Hummus de garbanzos Hacendado receta clásica|Hacendado|Cremas|4.50
Hummus ecológico La Piara 200 g.|La Piara|Platos preparados|7.50
Hummus receta clásica Carrefour sin gluten 420 g.|Carrefour|Platos preparados|6.60
ISABEL ensalada rusa tarrina 230 gr|ISABEL|Platos preparados|7.50
Jabalí a la cazadora De Nuestra Tierra 415 g.|De Nuestra Tierra|Platos preparados|19.50
LA BROCHE Fun roll carne barbacoa con bacon bandeja 260 gr|LA BROCHE|Platos preparados|10.50
LA BROCHE Fun roll de bacon y queso bandeja 275 gr|LA BROCHE|Platos preparados|10.50
LA BROCHE Fun roll de pollo y queso 2 unidades bandeja 275 g|LA BROCHE|Platos preparados|10.50
LA COCINERA croquetas artesanas de cocido con jamón bolsa 500 gr|LA COCINERA|Platos preparados|13.50
LA COCINERA empanadillas de atún caja 312 gr|LA COCINERA|Platos preparados|10.50
LA COCINERA fingers de pollo caja 320 gr|LA COCINERA|Platos preparados|10.50
Lasaña boloñesa Carrefour 500 g.|Carrefour|Pasta|10.50
Lasaña boloñesa familiar Hacendado|Hacendado|Pasta|13.50
Lasaña de atún La Cocinera 530 g.|La Cocinera|Pasta|13.50
Lasaña de espinacas y queso fresco La Cocinera 530 g.|La Cocinera|Pasta|13.50
Lasaña de verduras Hacendado ultracongelada|Hacendado|Pasta|7.50
Lasaña vegetariana Carrefour Veggie 600 g.|Carrefour Veggie|Pasta|13.50
Lentejas a la riojana -30% de sal y grasa Litoral 425 g.|Litoral|Legumbres|7.50
Lentejas con verduras con aceite de oliva Carrefour 400 g.|Carrefour|Legumbres|5.55
Macarrones a la boloñesa bandeja 250 gr|(Sin marca)|Pasta|7.50
Macarrones Bolognesa 1 kg aprox|(Sin marca)|Pasta|19.50
Maki california salmón y aguacate  Sushi Daily 6 piezas|Sushi Daily|Preparados y Ahumados|13.50
Maki de atún Sushi Daily|Sushi Daily|Platos preparados|13.50
Maki de queso Sushi Daily 6 piezas|Sushi Daily|Platos preparados|10.50
Masa de empanada Buitoni 280 g.|Buitoni|Masas|5.55
Masa de hojaldre Buitoni sin lactosa 280 g.|Buitoni|Masas|5.55
Masa de hojaldre Carrefour 230 g.|Carrefour|Masas|3.60
Masa de hojaldre Casa Tarradellas 260 g.|Casa Tarradellas|Masas|4.50
Masa de hojaldre Millefoglie Schär sin gluten 250 g.|Schär|Masas|10.50
Masa de hojaldre rectangular tartas y respostería Buitoni 230 g.|Buitoni|Masas|5.55
Masa de hojaldre sin gluten Hacendado|Hacendado|Masas|6.60
Masa de obleas Adpan sin gluten 290 g.|Adpan|Masas|10.50
Masa de pizza Finissima Buitoni 260 g.|Buitoni|Masas|5.55
Masa filo Carrefour 250 g.|Carrefour|Masas|5.55
Masa filo Hacendado|Hacendado|Masas|4.50
Masa para empanadillas y postres Buitoni 280 g.|Buitoni|Masas|5.55
Masa para Maxi Pizza Buitoni 385 g.|Buitoni|Masas|7.50
Masas de hojaldre con mantequilla Casa Tarradellas 260 g.|Casa Tarradellas|Masas|5.55
Mega maki Sushi Daily|Sushi Daily|Platos preparados|25.50
Menu 4 Sushi Daily 18 piezas|Sushi Daily|Platos preparados|46.50
Migas Hacendado|Hacendado|Otros|4.50
Migas manchegas 200 g|(Sin marca)|Otros|7.50
Mini empanadillas caseras de bonito Carrefour 400 g.|Carrefour|Platos preparados|10.50
Mini empanadillas de atún Hacendado ultracongeladas|Hacendado|Platos preparados|5.55
Mini hamburguesa de cebada, queso de cabra y miel ecológica Gerblé Bio 160 g.|Gerblé Bio|Platos preparados|10.50
Mini hamburguesas vegetales Kioene con guisantes y espinacas|Kioene|Platos preparados|10.50
Mini rollitos con setas Hacendado ultracongelados|Hacendado|Platos preparados|5.55
Mini tortilla con cebolla Palacios 200 g.|Palacios|Tortillas|4.50
Mix nigiris|(Sin marca)|Platos preparados|25.50
Morcilla vegetal ecológica Ahimsa 230 g.|Ahimsa|Vegetal|13.50
Nigiri de salmón Sushi Daily|Sushi Daily|Platos preparados|19.50
Nigiris langostino|(Sin marca)|Platos preparados|19.50
Noodles Asian Vietnamese Pho Knorr sin glutamato 60 g.|Knorr|Pasta|4.50
Noodles de arroz Hacendado sabor vegetal|Hacendado|Pasta|3.60
Nuggets de pollo Maheso sin gluten 300 g.|Maheso|Platos preparados|10.50
Nuggets de pollo, con salsa barbacoa La Cocinera 350 g.|La Cocinera|Platos preparados|10.50
Oreja guisada La Nora|La Nora|Platos preparados|13.50
Paella 300 g|(Sin marca)|Arroz|10.50
Paella marinera Apolo 1 kg.|Apolo|Arroz|25.50
PALACIOS tortilla de patatas con espinacas envase 300 gr|PALACIOS|Tortillas|7.50
Pan de cristal jamón curado 300 g|(Sin marca)|Platos preparados|13.50
Pannini barbacoa Dr. Oetker 250 g.|Dr. Oetker|Pizzas|7.50
Pannini de jamón y queso Dr. Oetker 250 g.|Dr. Oetker|Pizzas|7.50
Pasta carbonara de setas 1 kg aprox|(Sin marca)|Pasta|25.50
Pasta con salsa de setas Knorr 70 g.|Knorr|Pasta|4.50
Pasta oriental Fusian Thai Curry XXL Maggi 185 g.|Maggi|Pasta|5.55
Pasta oriental noodles sabor pollo Maggi Fusian 71 g.|Maggi Fusian|Pasta|3.60
Pasta oriental sabor gamba camarao Maggi|Maggi|Pasta|3.60
Pastel de atún Hacendado|Hacendado|Platos preparados|7.50
Patatas bravas ultracongeladas|(Sin marca)|Platos preparados|7.50
Patatas panaderas Giraldo 1 kg|Giraldo|Platos preparados|13.50
Piccolinis capricciosa Buitoni 270 g.|Buitoni|Pizzas|10.50
Piccolinis de tomate y mozzarella Buitoni 270 g.|Buitoni|Pizzas|10.50
Piccolinis mexicana Buitoni 270 g|Buitoni|Pizzas|10.50
Pimiento del piquillo relleno de bacalao congelados 400 g|(Sin marca)|Platos preparados|19.50
Pisto con salsa de la abuela Carrefour 350 g.|Carrefour|Conservas vegetales|7.50
Pisto fritada de verduras Hida 350 g.|Hida|Conservas vegetales|5.55
Pisto tradicional Campo Rico 380 g|Campo Rico|Conservas vegetales|7.50
Pisto tradicional ecológico Campo Rico 250 g|Campo Rico|Platos preparados|10.50
Pizza 4 formaggi ecológica 450 g|(Sin marca)|Pizzas|13.50
Pizza 4 quesos 495 g|(Sin marca)|Pizzas|10.50
Pizza 4 quesos Bella Napoli Buitoni 425 g.|Buitoni|Pizzas|13.50
Pizza 4 quesos Carrefour 400 g.|Carrefour|Pizzas|7.50
Pizza 4 quesos fina y crujiente Forno Di Pietra Buitoni 350 g.|Buitoni|Pizzas|10.50
Pizza 4 quesos rellena de gorgonzola Hacendado ultracongelada|Hacendado|Pizzas|8.55
Pizza 4 quesos Ristorante Dr. Oetker 340 g.|Dr. Oetker|Pizzas|10.50
Pizza 4 quesos sin gluten y sin lactosa Hacendado ultracongelada|Hacendado|Pizzas|10.50
Pizza atún y bacón Hacendado|Hacendado|Pizzas|7.50
Pizza barbacoa Hacendado|Hacendado|Pizzas|7.50
Pizza carbonara 495 g|(Sin marca)|Pizzas|10.50
Pizza de atún Casa di Mama Dr. Oetker 420 g.|Dr. Oetker|Pizzas|13.50
Pizza de atún fina y crujiente Forno Di Pietra Buitoni 360 g.|Buitoni|Pizzas|10.50
Pizza de atún Ristorante Dr. Oetker 355 g.|Dr. Oetker|Pizzas|10.50
Pizza de atún Trigal 300 g.|Trigal|Pizzas|7.50
Pizza de espinaca Ristorante Dr. Oetker 390 g.|Dr. Oetker|Pizzas|10.50
Pizza de jamón y champiñones fina y crujiente Forno Di Pietra Buitoni 350 g.|Buitoni|Pizzas|10.50
Pizza de jamón y queso Casa Tarradellas 405 g.|Casa Tarradellas|Pizzas|10.50
Pizza de jamón y queso fina y crujiente Forno Di Pietra Buitoni 350 g.|Buitoni|Pizzas|10.50
Pizza de pollo asado con miel y mostaza Campofrío 350 g.|Campofrío|Pizzas|10.50
Pizza de pollo barbacoa 505 g|(Sin marca)|Pizzas|10.50
Pizza de pollo marinado, guacamole y tomates italianos riviera Guapizzima 400 g.|Guapizzima|Pizzas|13.50
Pizza estacione rellena de queso Hacendado ultracongelada|Hacendado|Pizzas|8.55
Pizza formaggi y pomodori Ristorante Dr. Oetker 360 g.|Dr. Oetker|Pizzas|10.50
Pizza Hawai Carrefour 350 g.|Carrefour|Pizzas|7.50
Pizza ibérica Hacendado ultracongelada|Hacendado|Pizzas|8.55
Pizza jamón y queso sin gluten y sin lactosa Hacendado|Hacendado|Pizzas|10.50
Pizza margarita ecológica Carrefour Bio 310 g.|Carrefour Bio|Pizzas|10.50
Pizza margheritta Goodfellas 231 g.|Goodfellas|Pizzas|10.50
Pizza masa fina 4 quesos Hacendado ultracongelada|Hacendado|Pizzas|7.50
Pizza masa fina jamón Hacendado ultracongelada|Hacendado|Pizzas|7.50
Pizza mediterránea Casa Tarradellas 425 g.|Casa Tarradellas|Pizzas|10.50
Pizza mozzarella Tradizionale Dr. Oetker 360 g.|Dr. Oetker|Pizzas|10.50
Pizza pepperoni Campofrío 355 g.|Campofrío|Pizzas|10.50
Pizza prosciutto Ristorante Dr. Oetker 330 g.|Dr. Oetker|Pizzas|10.50
Pizza reina Hacendado con crema de queso fresco|Hacendado|Platos preparados|7.50
Pizza rústica de jamón y champiñón Dr. Oetker 575 g.|Dr. Oetker|Platos preparados|13.50
Pizza salmón y gambas Hacendado ultracongelada|Hacendado|Platos preparados|8.55
Pizza speciale Ristorante Dr. Oetker 330 g.|Dr. Oetker|Platos preparados|10.50
Pizza vegana con rúcula y tomate seco Hacendado congelada|Hacendado|Platos preparados|10.50
Preparado de fabada El Chico 250 g.|El Chico|Platos preparados|7.50
Preparado de paella y sopa Hacendado ultracongelado|Hacendado|Platos preparados|5.55
Preparado de risotto con trufa Gli Aironi sin gluten 250 g.|Gli Aironi|Platos preparados|13.50
Proteína vegetal de soja Fanya 130 g|Fanya|Platos preparados|7.50
Quinoa con verduras Hacendado ultracongelada|Hacendado|Platos preparados|5.55
Ravioli de tomate y mozzarella al huevo Carrefour 250 g.|Carrefour|Platos preparados|7.50
Ravioli de trufa, setas y queso Rana 250 g.|Rana|Pasta|10.50
Raviolis al huevo con carne Hero 430 g.|Hero|Platos preparados|7.50
Relleno de atún para sándwiches Bocadelia 180 g.|Bocadelia|Platos preparados|6.60
Relleno para fajitas de pimientos, pollo y cebolla Carrefour 300 g.|Carrefour|Platos preparados|7.50
Risotto 4 quesos Riso Gallo 175 g.|Riso Gallo|Platos preparados|7.50
Risotto al Funghi Carrefour 300 g.|Carrefour|Platos preparados|7.50
Risotto de setas Hacendado|Hacendado|Platos preparados|5.55
Roll'in salmón cheese Sushi Daily 6 ud|Sushi Daily|Platos preparados|19.50
Rollito de vegetales con jamón Tayna 6 ud|Tayna|Platos preparados|10.50
Rollitos de primavera 280 g|(Sin marca)|Platos preparados|7.50
Rollitos Nem de verduras Ta-Tung 160 g.|Ta-Tung|Platos preparados|10.50
Rollitos primavera congelados Carrefour 225 g.|Carrefour|Platos preparados|5.55
Sabores mix Sushi Daily 20 ud|Sushi Daily|Platos preparados|46.50
Salchichas de tofu al estilo frankfurt ecológicas Gerblé Bio 280 g.|Gerblé Bio|Vegetal|10.50
Salmorejo al estilo cordobés Hacendado|Hacendado|Platos preparados|6.60
Salmorejo Alvalle pack de 2 unidades de 1 l.|Alvalle|Platos preparados|19.50
Salmorejo Carrefour 1 l.|Carrefour|Zumos|4.50
Salmorejo cordobés Alvalle 750 ml.|Alvalle|Platos preparados|8.55
Salmorejo ecológico 1 l|(Sin marca)|Platos preparados|10.50
Salmorejo fresco Garcia Millán sin lactosa 330 ml.|Garcia Millán|Zumos|5.55
Salmorejo fresco Hacendado|Hacendado|Cremas|6.60
Salteado de guisantes con jamón cocido Carrefour 400 g.|Carrefour|Platos preparados|7.50
Samosas vegetales Tiger Khan 200 g.|Tiger Khan|Platos preparados|10.50
San Jacobos 360 g.|(Sin marca)|Platos preparados|7.50
San Jacobos de cerdo|(Sin marca)|Congelados|7.50
Sandwich Primavera Ñaming 140 g.|Ñaming|Platos preparados|5.55
Seitan ecológico Ecocesta 440 g.|Ecocesta|Vegetal|13.50
Seitan rebozado en filetes ecológico Gerblé Bio 180 g.|Gerblé Bio|Platos preparados|10.50
Seitán ecológico Carrefour Bio 250 g.|Carrefour Bio|Platos preparados|10.50
Seitán tofu ecológico Carrefour Bio 250 g.|Carrefour Bio|Platos preparados|10.50
Sopa de miso|(Sin marca)|Platos preparados|3.60
Sopa de miso con tofú y jenjibre ecológica King Soba pack de 6 sobres de 60 g.|King Soba|Salud|13.50
Sopa Thai de fideos, setas y coco Knorr 69 g.|Knorr|Platos preparados|4.50
Sopa Thai de quinoa Trevijano sin gluten 200 g.|Trevijano|Dieta y nutrición|10.50
Spicy roll de salmón Sushi Daily|Sushi Daily|Preparados y Ahumados|19.50
Surtido canapés crujientes 12 ud|(Sin marca)|Platos preparados|13.50
Surtido sushi salmón sin gluten|(Sin marca)|Platos preparados|37.50
Sushi duo Sushi Daily|Sushi Daily|Platos preparados|37.50
Sándwich jamón york y queso Hacendado pan sin corteza|Hacendado|Platos preparados|5.55
Sándwich pavo, queso y espinacas Hacendado|Hacendado|Platos preparados|5.55
Sándwiches jamón y queso Hacendado|Hacendado|Platos preparados|10.50
TA TUNG pollo kong pao bandeja 300 gr|TA TUNG|Platos preparados|13.50
TA TUNG rollitos de primavera bandeja 280 gr|TA TUNG|Platos preparados|10.50
Tabulé oriental Hacendado|Hacendado|Platos preparados|4.50
Tallarines a la carbonara Hacendado|Hacendado|Platos preparados|7.50
Tallarines a la parmesana Gallina Blanca 145 g.|Gallina Blanca|Platos preparados|5.55
Tapas para empanada Doña Petrona 410 g.|Doña Petrona|Platos preparados|7.50
Tempura 5 verduras Carrefour 400 g.|Carrefour|Platos preparados|10.50
Tofu ecológico Ecocesta 440 g.|Ecocesta|Platos preparados|10.50
Tofu natural ecológico Carrefour Bio 400 g.|Carrefour Bio|Platos preparados|7.50
Tortilla de patata 1,5 kg|(Sin marca)|Platos preparados|13.50
Tortilla de patata con cebolla 1 kg|(Sin marca)|Platos preparados|10.50
Tortilla de patata con cebolla 300 g|(Sin marca)|Platos preparados|5.55
Tortilla de patata con espinacas 300 g|(Sin marca)|Platos preparados|5.55
Tortilla de patata con espinacas 600 g|(Sin marca)|Platos preparados|8.55
Tortilla de verduras con kale sin huevo ecológico Soria Natural sin gluten sin lactosa 250 g.|Soria Natural|Platos preparados|10.50
Tortillitas de camarones Crabss ultracongeladas|Crabss|Platos preparados|13.50
TREVIJANO risotto de hongos bandeja 280 gr|TREVIJANO|Platos preparados|10.50
VALDETERRA migas con chorizo envase 275 gr|VALDETERRA|Platos preparados|7.50
Veggie roll Sushi Daily|Sushi Daily|Platos preparados|19.50
Verduritas para tostas: calabacín,alcachofa,espárragos, berenejas y ajos tiernos La Piara 180 g.|La Piara|Platos preparados|7.50
Yatekomo de Pollo Gallina Blanca pack de 4 unidades de 60 g.|Gallina Blanca|Platos preparados|13.50
Yatekomo Yakisoba classic Gallina Blanca pack de 2 unidades de 93 g.|Gallina Blanca|Platos preparados|10.50
